21_21kbar xd,21_21kbar yd,21_21kbar xf,21_21kbar yf,22_06kbar xd,22_06kbar yd,22_06kbar xf,22_06kbar yf,25_2kbar xd,25_2kbar yd,25_2kbar xf,25_2kbar yf,24_92kbar xd,24_92kbar yd,24_92kbar xf,24_92kbar yf,26_43kbar xd,26_43kbar yd,26_43kbar xf,26_43kbar yf,24_0kbar xd,24_0kbar yd,24_0kbar xf,24_0kbar yf,23_14kbar xd,23_14kbar yd,23_14kbar xf,23_14kbar yf,26_8kbar xd,26_8kbar yd,26_8kbar xf,26_8kbar yf,20_0kbar xd,20_0kbar yd,20_0kbar xf,20_0kbar yf,27_8kbar xd,27_8kbar yd,27_8kbar xf,27_8kbar yf,23_9kbar xd,23_9kbar yd,23_9kbar xf,23_9kbar yf,x15nv04_1,y15nv04_1,x15nv04_2,y15nv04_2,x15nv04_3,y15nv04_3,x15nv04_4,y15nv04_4,x15nv04_5,y15nv04_5,x15nv04_6,y15nv04_6,x15nv04_7,y15nv04_7,x15nv04_8,y15nv04_8,x16mr05,y16mr05
0.00087,-0.000281305,0.000751623,2.56E-07,0.00087,-0.008316968,0.000751623,0.000280563,0.002075,0.796561631,0.000751623,0.869293974,0.0451,0.075346454,0.000751623,0.812170301,0.0451,0.637253257,0.000751623,0.952180536,0.00451,0.22458838,0.000751623,0.639741785,0.000885,0.203536645,0.000751623,0.240239291,1.0177,0.175265351,0.000751623,0.972103592,0.00074,0.014007028,0.000751623,4.62E-116,0.36,0.755389741,0.000751623,0.987485938,0.035105,0.693952168,0.000751623,0.956136173,5.96E-01,7.41E-01,0.5962,0.714859866,0.5962,0.713917281,0.5962,0.727588976,0.5962,0.717480463,0.5962,0.708614935,0.5962,0.73232177,0.5962,0.744846022,3.51E-02,9.57E-02
0.00089,0.004272461,0.000820352,7.27E-08,0.00089,-0.008316968,0.000820352,0.000147255,0.002155,0.776798264,0.000820352,0.86340261,0.0468,0.071495945,0.000820352,0.803796878,0.0468,0.628847102,0.000820352,0.950005785,0.00468,0.22469099,0.000820352,0.624620333,0.000905,0.195312137,0.000820352,0.219650885,1.0956,0.159032082,0.000820352,0.970833726,0.00076,0.025435394,0.000820352,1.70E-126,0.4,0.736690522,0.000820352,0.986916065,0.038105,0.688187823,0.000820352,0.954140873,6.42E-01,7.34E-01,0.6416,0.697009217,0.6416,0.695175064,0.6416,0.712283439,0.6416,0.704619536,0.6416,0.695139569,0.6416,0.718370302,0.6416,0.730982067,3.81E-02,7.86E-02
0.000915,0.010277645,0.000895365,1.85E-08,0.000915,-0.008316968,0.000895365,7.30959E-05,0.002235,0.771783985,0.000895365,0.857251542,0.0486,0.069261703,0.000895365,0.795067287,0.0486,0.625586404,0.000895365,0.947732425,0.00486,0.215633361,0.000895365,0.60898221,0.00093,0.188286136,0.000895365,0.199524622,1.1796,0.14733314,0.000895365,0.969506115,0.00078,0.006213992,0.000895365,6.98E-138,0.44,0.718570626,0.000895365,0.986320247,0.04136,0.680810187,0.000895365,0.952055039,6.90E-01,7.34E-01,0.69045,0.6955295,0.69045,0.690743936,0.69045,0.705137796,0.69045,0.695983694,0.69045,0.686023148,0.69045,0.70884925,0.69045,0.7229971,4.14E-02,7.94E-02
0.00094,0.009583109,0.000977237,4.16E-09,0.00094,-0.008316968,0.000977237,3.41433E-05,0.00232,0.773628679,0.000977237,0.850830146,0.0504,0.066270859,0.000977237,0.785968775,0.0504,0.619109181,0.000977237,0.945356028,0.00504,0.201566518,0.000977237,0.592825932,0.000955,0.182794617,0.000977237,0.179970658,1.2699,0.138522222,0.000977237,0.968118142,0.0008,0.023239272,0.000977237,2.61E-150,0.48,0.701405537,0.000977237,0.985697302,0.044895,0.663625913,0.000977237,0.949874596,7.43E-01,7.12E-01,0.74305,0.674531319,0.74305,0.66947958,0.74305,0.688065353,0.74305,0.682033487,0.74305,0.670679663,0.74305,0.692170035,0.74305,0.70759435,4.49E-02,8.48E-02
0.000965,0.00687105,0.001066596,8.19E-10,0.000965,0.007807703,0.001066596,1.49249E-05,0.00241,0.770094023,0.001066596,0.844127475,0.0523,0.062239282,0.001066596,0.776488476,0.0523,0.610727567,0.001066596,0.942871972,0.00523,0.192089122,0.001066596,0.576152541,0.00098,0.174169297,0.001066596,0.161099699,1.3672,0.125094062,0.001066596,0.96666707,0.000825,0.011540833,0.001066596,7.19E-164,0.52,0.685163072,0.001066596,0.985045997,0.048735,0.639867628,0.001066596,0.947595289,8.00E-01,7.00E-01,0.7996,0.659953602,0.7996,0.652930802,0.7996,0.675715367,0.7996,0.671606935,0.7996,0.660649939,0.7996,0.683077547,0.7996,0.700117382,4.87E-02,8.99E-02
0.000995,0.004574216,0.001164126,1.40E-10,0.000995,0.007807703,0.001164126,6.07E-06,0.002505,0.770231831,0.001164126,0.837132276,0.0543,0.05694468,0.001164126,0.766613471,0.0543,0.600902935,0.001164126,0.940275433,0.00543,0.194169299,0.001164126,0.558965975,0.001,0.172011984,0.001164126,0.143020693,1.472,0.114467015,0.001164126,0.965150044,0.000845,0.01249675,0.001164126,1.14E-178,0.6,0.654255185,0.001164126,0.984365042,0.0529,0.645535296,0.001164126,0.945212678,8.80E-01,6.93E-01,0.88,0.652486049,0.88,0.645212675,0.88,0.668289773,0.88,0.66385407,0.88,0.652633633,0.88,0.675670354,0.88,0.692970862,5.29E-02,8.01E-02
0.00102,0.005341074,0.001270574,2.03E-11,0.00102,-0.008316968,0.001270574,2.28E-06,0.0026,0.775136106,0.001270574,0.829832994,0.0563,0.052907848,0.001270574,0.756330847,0.0563,0.594937804,0.001270574,0.937561381,0.00563,0.182024054,0.001270574,0.541273462,0.00103,0.171497216,0.001270574,0.125838193,1.5848,0.109425212,0.001270574,0.963564078,0.00087,-0.00480571,0.001270574,8.08E-195,0.64,0.640040346,0.001270574,0.983653089,0.05742,0.626236221,0.001270574,0.942722129,9.20E-01,6.80E-01,0.92,0.637632453,0.92,0.630022946,0.92,0.653544138,0.92,0.649053895,0.92,0.637232029,0.92,0.661249783,0.92,0.679062518,5.74E-02,7.17E-02
0.00105,2.04506E-05,0.001386756,2.49E-12,0.00105,-0.008316968,0.001386756,7.86E-07,0.0027,0.750171089,0.001386756,0.822217794,0.0584,0.050718874,0.001386756,0.745627781,0.0584,0.586495655,0.001386756,0.934724567,0.00584,0.178376749,0.001386756,0.523085938,0.001055,0.162103673,0.001386756,0.109649467,1.72,0.099184767,0.001386756,0.961906053,0.00089,0.010972257,0.001386756,1.91E-212,0.68,0.626265363,0.001386756,0.982908726,0.062325,0.598731716,0.001386756,0.940118807,1.00E+00,6.68E-01,1,0.624189604,1,0.616438789,1,0.640381835,1,0.635660706,1,0.623378888,1,0.648352348,1,0.666623922,6.23E-02,5.00E-02
0.001075,0.004145274,0.001513561,2.52E-13,0.00108,0.007807703,0.001513561,2.47E-07,0.002805,0.756459488,0.001513561,0.814274575,0.0606,0.046614951,0.001513561,0.734491625,0.0606,0.582263128,0.001513561,0.93175952,0.00606,0.164627063,0.001513561,0.504418492,0.00108,0.161602658,0.001513561,0.094541436,1.84,0.089822416,0.001513561,0.960172711,0.000915,0.004248853,0.001513561,1.11E-231,0.76,0.600474817,0.001513561,0.98213048,0.067655,0.595027792,0.001513561,0.937397668,1.08E+00,6.56E-01,1.08,0.610985015,1.08,0.60322758,1.08,0.627687648,1.08,0.622981325,1.08,0.610227329,1.08,0.636178838,1.08,0.654851151,6.77E-02,7.36E-02
0.001105,0.002569163,0.001651962,2.08E-14,0.00111,0.007807703,0.001651962,6.99E-08,0.002915,0.747123597,0.001651962,0.805991,0.0629,0.044410618,0.001651962,0.722910013,0.0629,0.573035663,0.001651962,0.928660535,0.00629,0.165970316,0.001651962,0.485290825,0.00111,0.152303423,0.001651962,0.08058756,1.96,0.077736873,0.001651962,0.95836065,0.00094,0.028530577,0.001651962,1.13E-252,0.84,0.576615344,0.001651962,0.981316812,0.073435,0.586061033,0.001651962,0.934553451,1.16E+00,6.46E-01,1.16,0.59991849,1.16,0.591451273,1.16,0.616264715,1.16,0.611539763,1.16,0.598375152,1.16,0.625180981,1.16,0.644222612,7.34E-02,6.49E-02
0.001135,0.001880861,0.001803018,1.38E-15,0.00114,-0.008316968,0.001803018,1.77E-08,0.00303,0.742468344,0.001803018,0.797354524,0.0653,0.038863006,0.001803018,0.71087098,0.0653,0.565056523,0.001803018,0.925421667,0.00653,0.153162772,0.001803018,0.46572772,0.001135,0.151134388,0.001803018,0.067844839,2.12,0.066108858,0.001803018,0.956466317,0.000965,0.004081834,0.001803018,1.39E-275,0.88,0.56561896,0.001803018,0.98046611,0.07971,0.56447193,0.001803018,0.931580672,1.24E+00,6.37E-01,1.24,0.589472694,1.24,0.580395578,1.24,0.605553133,1.24,0.600803756,1.24,0.587216253,1.24,0.614907048,1.24,0.634309219,7.97E-02,5.98E-02
0.001165,-0.001270115,0.001967886,7.10E-17,0.00117,0.007807703,0.001967886,3.97E-09,0.003145,0.733331912,0.001967886,0.788352429,0.0678,0.037752756,0.001967886,0.698363094,0.0678,0.556447495,0.001967886,0.922036722,0.00678,0.142090264,0.001967886,0.445759519,0.001165,0.135697226,0.001967886,0.056351111,2.28,0.060617518,0.001967886,0.954485999,0.000995,-0.006998279,0.001967886,1.38E-300,0.96,0.544602454,0.001967886,0.979576692,0.085,0.542532374,0.001967886,0.928473611,1.32E+00,6.25E-01,1.32,0.575521976,1.32,0.565066783,1.32,0.590665229,1.32,0.586280027,1.32,0.572109397,1.32,0.600868709,1.32,0.620741186,8.50E-02,6.76E-02
0.0012,0.002364667,0.00214783,2.81E-18,0.0012,0.007807703,0.00214783,7.79E-10,0.003265,0.74040485,0.00214783,0.778971876,0.0703,0.037110129,0.00214783,0.685375618,0.0703,0.548105146,0.00214783,0.918499249,0.00703,0.144412972,0.00214783,0.425422578,0.001195,0.141424517,0.00214783,0.046122862,2.48,0.055188114,0.00214783,0.952415823,0.00102,0.008147148,0.00214783,0,1.04,0.52529173,0.00214783,0.978646797,0.095,0.518357171,0.00214783,0.92522631,1.44E+00,6.14E-01,1.44,0.563076055,1.44,0.551349882,1.44,0.57732394,1.44,0.573159159,1.44,0.558476279,1.44,0.587948109,1.44,0.608268066,9.50E-02,6.58E-02
0.00123,0.003823568,0.002344229,8.30E-20,0.00123,-0.008316968,0.002344229,1.32E-10,0.003395,0.731774923,0.002344229,0.769199952,0.073,0.034061488,0.002344229,0.67189868,0.073,0.54202549,0.002344229,0.91480253,0.0073,0.139525024,0.002344229,0.404759716,0.001225,0.130005301,0.002344229,0.037153762,2.64,0.055021286,0.002344229,0.950251742,0.00105,-0.001348061,0.002344229,0,1.16,0.498857494,0.002344229,0.977674587,0.1,0.507493133,0.002344229,0.921832558,1.56E+00,6.07E-01,1.56,0.555213493,1.56,0.542146284,1.56,0.56834255,1.56,0.564510938,1.56,0.549554973,1.56,0.57960271,1.56,0.600297895,1.00E-01,6.62E-02
0.001265,-0.001833725,0.002558586,1.78E-21,0.00127,0.007807703,0.002558586,1.91E-11,0.003525,0.715112236,0.002558586,0.759023736,0.0757,0.031280003,0.002558586,0.657923476,0.0757,0.533499901,0.002558586,0.910939575,0.00757,0.134609091,0.002558586,0.383820598,0.001255,0.131290258,0.002558586,0.029414123,2.88,0.053692655,0.002558586,0.947989532,0.001075,0.004437194,0.002558586,0,1.24,0.482765223,0.002558586,0.976658139,0.11,0.486363244,0.002558586,0.91828589,1.68E+00,5.94E-01,1.68,0.540021318,1.68,0.526520395,1.68,0.552674453,1.68,0.549029963,1.68,0.533443483,1.68,0.564516129,1.68,0.585817436,,
0.0013,0.001192559,0.002792544,2.71E-23,0.0013,0.007807703,0.002792544,2.33E-12,0.00366,0.708032046,0.002792544,0.748430373,0.0786,0.029699302,0.002792544,0.643442488,0.0786,0.527369527,0.002792544,0.906903111,0.00786,0.126904043,0.002792544,0.362662076,0.001285,0.118438727,0.002792544,0.022851449,3.08,0.052205188,0.002792544,0.945624786,0.001105,0.000425183,0.002792544,0,1.36,0.460160947,0.002792544,0.975595445,0.12,0.466339094,0.002792544,0.914579571,1.80E+00,5.85E-01,1.8,0.529475202,1.8,0.515502626,1.8,0.541783887,1.8,0.538095906,1.8,0.522130984,1.8,0.553871547,1.8,0.575479887,,
0.001335,-0.002580632,0.003047895,2.81E-25,0.00134,0.007807703,0.003047895,2.35E-13,0.0038,0.721370414,0.003047895,0.737407161,0.0816,0.026725837,0.003047895,0.62844973,0.0816,0.518978096,0.003047895,0.902685576,0.00816,0.12862975,0.003047895,0.341348418,0.00132,0.112206492,0.003047895,0.017392169,3.32,0.046276299,0.003047895,0.943152903,0.001135,0.003051291,0.003047895,0,1.48,0.439831046,0.003047895,0.974484404,0.13,0.446895004,0.003047895,0.910706596,1.92E+00,5.76E-01,1.92,0.519179886,1.92,0.50471874,1.92,0.531122788,1.92,0.527677606,1.92,0.511399678,1.92,0.543904558,1.92,0.565729251,,
0.00137,0.001152657,0.003326596,1.93E-27,0.00137,0.007807703,0.003326596,1.93E-14,0.00395,0.704283425,0.003326596,0.725941651,0.0846,0.02423212,0.003326596,0.61294103,0.0846,0.509395603,0.003326596,0.898279111,0.00846,0.116335255,0.003326596,0.319951436,0.001355,0.112729119,0.003326596,0.01294455,3.56,0.040042724,0.003326596,0.940569083,0.001165,-0.01164283,0.003326596,0,1.6,0.420874351,0.003326596,0.973322822,0.14,0.429614054,0.003326596,0.906659674,2.08E+00,5.65E-01,2.08,0.506100696,2.08,0.491216759,2.08,0.517822805,2.08,0.514548485,2.08,0.497841285,2.08,0.531482018,2.08,0.553611237,,
0.00141,-0.002470903,0.003630781,8.44E-30,0.00141,0.007807703,0.003630781,1.26E-15,0.0041,0.703208764,0.003630781,0.714021761,0.0878,0.022816319,0.003630781,0.596914322,0.0878,0.501745314,0.003630781,0.893675555,0.00878,0.117585226,0.003630781,0.298550443,0.001385,0.108905686,0.003630781,0.009402687,3.84,0.038107719,0.003630781,0.937868317,0.0012,-0.009006061,0.003630781,0,1.76,0.398087696,0.003630781,0.972108407,0.155,0.403698671,0.003630781,0.902431227,2.24E+00,5.55E-01,2.24,0.493717474,2.24,0.478308965,2.24,0.505381032,2.24,0.502632426,2.24,0.485490942,2.24,0.519783402,2.24,0.542188641,,
0.001445,-0.001151658,0.00396278,2.25E-32,0.00145,0.007807703,0.00396278,6.47E-17,0.00426,0.702456864,0.00396278,0.701635909,0.0911,0.021659185,0.00396278,0.580369983,0.0911,0.49343896,0.00396278,0.888866433,0.00911,0.112557356,0.00396278,0.277232037,0.00142,0.106874118,0.00396278,0.006651324,4.12,0.029292804,0.00396278,0.935045383,0.00123,0.00560988,0.00396278,0,1.88,0.381566299,0.00396278,0.97083876,0.165,0.388701706,0.00396278,0.898013377,2.40E+00,5.44E-01,2.4,0.480042636,2.4,0.463131878,2.4,0.490676702,2.4,0.488562563,2.4,0.470998489,2.4,0.505913013,2.4,0.52855156,,
0.001485,-0.00489617,0.004325138,3.52E-35,0.00149,0.007807703,0.004325138,2.54E-18,0.004425,0.692958987,0.004325138,0.688773161,0.0946,0.017412591,0.004325138,0.563311193,0.0946,0.484795574,0.004325138,0.88384296,0.00946,0.113107716,0.004325138,0.256089646,0.00146,0.096248667,0.004325138,0.00457118,4.44,0.027769374,0.004325138,0.932094833,0.001265,0.005403772,0.004325138,0,2.08,0.355872307,0.004325138,0.969511378,0.18,0.367813509,0.004325138,0.893397945,2.60E+00,5.32E-01,2.6,0.467132736,2.6,0.448966176,2.6,0.47693155,2.6,0.475577855,2.6,0.457631059,2.6,0.493322523,2.6,0.516211604,,
0.001525,0.001041681,0.00472063,3.05E-38,0.00153,0.007807703,0.00472063,7.43E-20,0.004595,0.673362441,0.00472063,0.675423405,0.0982,0.016197257,0.00472063,0.545744317,0.0982,0.476741175,0.00472063,0.878596026,0.00982,0.111979011,0.00472063,0.235222817,0.001495,0.100909091,0.00472063,0.003044325,4.8,0.022613688,0.00472063,0.92901099,0.0013,0.000748561,0.00472063,0,2.24,0.337323283,0.00472063,0.968123644,0.195,0.348127727,0.00472063,0.888576439,2.80E+00,5.19E-01,2.8,0.452937488,2.8,0.435641186,2.8,0.464058377,2.8,0.463756695,2.8,0.445426014,2.8,0.481751318,2.8,0.505075066,,
0.001565,-0.002608065,0.005152286,1.39E-41,0.00157,-0.008316968,0.005152286,1.58E-21,0.00477,0.679945797,0.005152286,0.661577541,0.1019,0.01593374,0.005152286,0.527679323,0.1019,0.469331389,0.005152286,0.873116199,0.01019,0.103919493,0.005152286,0.2147362,0.001535,0.096914723,0.005152286,0.001959168,5.16,0.017592863,0.005152286,0.925787936,0.001335,-0.004585387,0.005152286,0,2.44,0.315630903,0.005152286,0.966672823,0.215,0.324315061,0.005152286,0.883540053,3.00E+00,5.08E-01,3,0.441513575,3,0.424180937,3,0.453140274,3,0.452901032,3,0.434150878,3,0.471118318,3,0.494836158,,
0.00161,0.000100254,0.005623413,3.16E-45,0.00161,-0.008316968,0.005623413,2.37E-23,0.004955,0.668714441,0.005623413,0.647227695,0.1057,0.014992836,0.005623413,0.509130221,0.1057,0.457631814,0.005623413,0.867393721,0.01057,0.100197563,0.005623413,0.194738209,0.00157,0.09045261,0.005623413,0.001214598,5.56,0.004805044,0.005623413,0.922419504,0.00137,-0.002005477,0.005623413,0,2.64,0.296116343,0.005623413,0.965156058,0.23,0.30827278,0.005623413,0.878279659,3.24E+00,4.97E-01,3.24,0.429017493,3.24,0.409054419,3.24,0.438775557,3.24,0.438744523,3.24,0.419778815,3.24,0.457288469,3.24,0.481455543,,
0.001655,-0.007068311,0.00613762,3.34E-49,0.00166,-0.008316968,0.00613762,2.44E-25,0.00515,0.666341483,0.00613762,0.632367464,0.1097,0.016513317,0.00613762,0.490115514,0.1097,0.452165686,0.00613762,0.861418507,0.01097,0.099413999,0.00613762,0.175339326,0.00161,0.080811506,0.00613762,0.00072296,6,-0.004120757,0.00613762,0.918899272,0.00141,-0.026134396,0.00613762,0,2.88,0.275335858,0.00613762,0.963570365,0.25,0.288345307,0.00613762,0.872785807,3.48E+00,4.86E-01,3.48,0.4174431,3.48,0.397088477,3.48,0.427247069,3.48,0.427034766,3.48,0.407822852,3.48,0.445798344,3.48,0.470388053,,
0.0017,-0.002717794,0.006698846,1.54E-53,0.0017,0.007807703,0.006698846,1.65E-27,0.005345,0.666914474,0.006698846,0.616992176,0.1138,0.013855911,0.006698846,0.470658669,0.1138,0.439852583,0.006698846,0.855180149,0.01138,0.094563364,0.006698846,0.156650058,0.001655,0.077944913,0.006698846,0.000411644,6.44,-0.002141796,0.006698846,0.915220553,0.001445,0.001111027,0.006698846,0,3.12,0.257130136,0.006698846,0.961912625,0.275,0.266115721,0.006698846,0.867048719,3.72E+00,4.72E-01,3.72,0.403134993,3.72,0.383630744,3.72,0.414479451,3.72,0.414854639,3.72,0.395289849,3.72,0.433717496,3.72,0.458738582,,
0.001745,-0.005918647,0.007311391,2.84E-58,0.00175,0.007807703,0.007311391,7.12E-30,0.005555,0.642314528,0.007311391,0.601099194,0.1181,0.015981431,0.007311391,0.450788594,0.1181,0.432374083,0.007311391,0.848667913,0.01181,0.084330388,0.007311391,0.138778539,0.001695,0.072942621,0.007311391,0.000223313,6.92,-0.007236545,0.007311391,0.911376386,0.001485,0.001441512,0.007311391,0,3.4,0.238763491,0.007311391,0.960179582,0.295,0.249602142,0.007311391,0.86105829,4.00E+00,4.58E-01,4,0.389284595,4,0.369894879,4,0.401280433,4,0.402975714,4,0.383167832,4,0.422354781,4,0.447661228,,
0.001795,-0.003805111,0.007979947,1.95E-63,0.0018,0.007807703,0.007979947,1.87E-32,0.00577,0.651211609,0.007979947,0.584688231,0.1226,0.013733044,0.007979947,0.4305401,0.1226,0.425157354,0.007979947,0.841870754,0.01226,0.076233558,0.007979947,0.121827836,0.001735,0.072510372,0.007979947,0.000114919,7.48,-0.018908515,0.007979947,0.907359531,0.001525,-0.008188734,0.007979947,0,3.72,0.219377669,0.007979947,0.958367834,0.32,0.230925423,0.007979947,0.854804093,4.32E+00,4.47E-01,4.32,0.378619349,4.32,0.357138794,4.32,0.388797357,4.32,0.391212319,4.32,0.371199415,4.32,0.411142642,4.32,0.436618398,,
0.00184,0.001576611,0.008709636,4.53E-69,0.00184,-0.008316968,0.008709636,2.87E-35,0.00599,0.640736988,0.008709636,0.567761706,0.1272,0.013201967,0.008709636,0.40995435,0.1272,0.413186191,0.008709636,0.834777316,0.01272,0.069461325,0.008709636,0.105893,0.00178,0.06620937,0.008709636,5.5831E-05,8.04,-0.018648783,0.008709636,0.903162458,0.001565,0.002397429,0.008709636,0,4.04,0.202566611,0.008709636,0.956473826,0.35,0.211402783,0.008709636,0.848275377,4.64E+00,4.34E-01,4.64,0.36501348,4.64,0.34417411,4.64,0.376300512,4.64,0.378900158,4.64,0.358658109,4.64,0.39929345,4.64,0.425097161,,
0.00189,-0.003316317,0.009506048,3.23E-75,0.00189,-0.008316968,0.009506048,2.44E-38,0.00622,0.621272205,0.009506048,0.550325126,0.132,0.011308844,0.009506048,0.389079265,0.132,0.405733867,0.009506048,0.827375952,0.0132,0.064088313,0.009506048,0.091057978,0.001825,0.066788976,0.009506048,2.54743E-05,8.64,-0.015428102,0.009506048,0.898777342,0.00161,-0.004969176,0.009506048,0,4.4,0.184521811,0.009506048,0.954493849,0.38,0.193529688,0.009506048,0.841461076,5.00E+00,4.19E-01,5,0.348366669,5,0.329129767,5,0.361931205,5,0.365073733,5,0.344564189,5,0.386019575,5,0.412337983,,
0.001945,-0.012805407,0.010375284,6.32E-82,0.00195,-0.008316968,0.010375284,1.09E-41,0.00646,0.623758794,0.010375284,0.532387488,0.137,0.01143939,0.010375284,0.367969871,0.137,0.39641151,0.010375284,0.819654738,0.0137,0.055422466,0.010375284,0.077392517,0.001875,0.061519475,0.010375284,1.08542E-05,9.32,-0.010529151,0.010375284,0.894196055,0.001655,0.015233019,0.010375284,0,4.76,0.167142159,0.010375284,0.952424029,0.41,0.177294054,0.010375284,0.834349819,5.40E+00,4.09E-01,5.4,0.335350179,5.4,0.317005796,5.4,0.350416485,5.4,0.353623918,5.4,0.332745222,5.4,0.37461632,5.4,0.401250764,,
0.001995,-0.005055776,0.011324004,3.03E-89,0.002,-0.008316968,0.011324004,2.43E-45,0.00671,0.612551615,0.011324004,0.513961714,0.1422,0.010502932,0.011324004,0.346688566,0.1422,0.386685042,0.011324004,0.811601492,0.01422,0.050646456,0.011324004,0.064949212,0.00192,0.061222795,0.011324004,4.29E-06,10.04,-0.005535299,0.011324004,0.889410158,0.0017,-0.004109206,0.011324004,0,5.2,0.149869789,0.011324004,0.95026032,0.445,0.161324281,0.011324004,0.82692994,5.80E+00,4.00E-01,5.8,0.323286726,5.8,0.305305343,5.8,0.338869639,5.8,0.342908542,5.8,0.321777287,5.8,0.363850119,5.8,0.390750459,,
0.00205,-0.003793889,0.012359474,3.12E-97,0.00205,0.007807703,0.012359474,2.51E-49,0.00697,0.603810474,0.012359474,0.495065105,0.1475,0.009954476,0.012359474,0.325305273,0.1475,0.379214722,0.012359474,0.803203805,0.01475,0.046206259,0.012359474,0.053760916,0.00197,0.059034047,0.012359474,1.56E-06,10.8,-0.008450294,0.012359474,0.884410899,0.001745,0.004398104,0.012359474,0,5.64,0.135676407,0.012359474,0.9479985,0.485,0.144683814,0.012359474,0.8191895,6.24E+00,3.89E-01,6.24,0.310364286,6.24,0.291379844,6.24,0.324674729,6.24,0.330938844,6.24,0.309389582,6.24,0.352064632,6.24,0.379263746,,
0.002105,-0.00898982,0.013489629,6.00E-106,0.00211,0.007807703,0.013489629,1.12E-53,0.00724,0.598555636,0.013489629,0.475719801,0.1531,0.007716597,0.013489629,0.303897442,0.1531,0.36910214,0.013489629,0.794449072,0.01531,0.042726861,0.013489629,0.043838697,0.00202,0.054866779,0.013489629,5.22E-07,11.64,-0.005119727,0.013489629,0.879189205,0.001795,-0.003483773,0.013489629,0,6.12,0.122051618,0.013489629,0.94563416,0.525,0.129988964,0.013489629,0.811116303,6.72E+00,3.76E-01,6.72,0.298977992,6.72,0.278035892,6.72,0.311535373,6.72,0.319600432,6.72,0.297624583,6.72,0.340858285,6.72,0.368349149,,
0.002165,-0.008084554,0.014723125,1.85E-115,0.00217,-0.008316968,0.014723125,2.02E-58,0.00752,0.60308396,0.014723125,0.455953262,0.1589,0.007087712,0.014723125,0.282549883,0.1589,0.359094267,0.014723125,0.785324529,0.01589,0.039154181,0.014723125,0.035170585,0.00207,0.049958795,0.014723125,1.58E-07,12.52,-0.007031756,0.014723125,0.87373568,0.00184,-0.02294682,0.014723125,0,6.68,0.108566295,0.014723125,0.943162702,0.57,0.11691949,0.014723125,0.802697927,7.24E+00,3.64E-01,7.24,0.28689573,7.24,0.264356918,7.24,0.298887079,7.24,0.309066603,7.24,0.286947244,7.24,0.330416401,7.24,0.357814319,,
0.00222,-0.00623786,0.016069413,7.73E-126,0.00222,0.007807703,0.016069413,1.34E-63,0.00781,0.595350994,0.016069413,0.435798731,0.1649,0.005167105,0.016069413,0.26135437,0.1649,0.349714646,0.016069413,0.775817306,0.01649,0.047073776,0.016069413,0.027721283,0.00212,0.044952573,0.016069413,4.30E-08,13.48,-0.00827947,0.016069413,0.868040603,0.00189,0.004074727,0.016069413,0,7.24,0.095542284,0.016069413,0.940579325,0.62,0.103572071,0.016069413,0.793921756,7.80E+00,3.50E-01,7.8,0.272562543,7.8,0.252485793,7.8,0.286973083,7.8,0.296865845,7.8,0.274206672,7.8,0.318266057,7.8,0.345992227,,
0.002285,-0.008095776,0.017538805,3.64E-137,0.00229,-0.008316968,0.017538805,3.02E-69,0.008115,0.596553792,0.017538805,0.415295692,0.1711,0.004510736,0.017538805,0.240409005,0.1711,0.341868029,0.017538805,0.76591448,0.01711,0.041896656,0.017538805,0.021432991,0.002175,0.049312388,0.017538805,1.04E-08,14.52,-0.010917751,0.017538805,0.862093924,0.001945,0.015670111,0.017538805,0,7.88,0.083752014,0.017538805,0.937879022,0.67,0.091801689,0.017538805,0.78477502,8.36E+00,3.35E-01,8.36,0.25653019,8.36,0.239900379,8.36,0.274673581,8.36,0.286344394,8.36,0.263105893,8.36,0.308131117,8.36,0.335615222,,
0.002345,-0.002970919,0.019142559,1.59E-149,0.00235,-0.008316968,0.019142559,2.07E-75,0.008425,0.572508705,0.019142559,0.394490285,0.1775,0.003754537,0.019142559,0.219817273,0.1775,0.331346428,0.019142559,0.755603144,0.01775,0.038137413,0.019142559,0.016227435,0.00223,0.045934956,0.019142559,2.23E-09,15.64,-0.007909851,0.019142559,0.855885271,0.001995,-0.020398891,0.019142559,0,8.56,0.074032283,0.019142559,0.935056572,0.73,0.080689917,0.019142559,0.775244843,9.00E+00,3.23E-01,9,0.245187786,9,0.228945821,9,0.263122146,9,0.276994743,9,0.25340828,9,0.298204668,9,0.325539072,,
0.00241,-0.012745554,0.020892961,5.15E-163,0.00241,-0.008316968,0.020892961,3.90E-82,0.00875,0.566655489,0.020892961,0.373435674,0.1842,0.002515358,0.020892961,0.199686792,0.1842,0.323305118,0.020892961,0.744870483,0.01842,0.046877885,0.020892961,0.012009052,0.002285,0.040360917,0.020892961,4.16E-10,16.84,-0.013747834,0.020892961,0.849403947,0.00205,-0.019158686,0.020892961,0,9.32,0.06314318,0.020892961,0.932106528,0.79,0.072369684,0.020892961,0.765318302,9.68E+00,3.15E-01,9.68,0.237099505,9.68,0.218636022,9.68,0.253626747,9.68,0.267290252,9.68,0.24363179,9.68,0.288423003,9.68,0.315625678,,
